unit_id,granularity,poem_id,source_poetry_id,poet_id,作者,作者规范,题目,source,line_index,line_length_guess,text,embedding_text,embedding_chars,candidate_ngram,candidate_source,row_id,best_similarity,六帖卷,六帖部类,六帖部类序号,六帖部类附名,六帖词条,六帖注文,六帖解析注文,注文類型规范,注文计算策略,line_high_count_in_poem
6943,poem_from_line,35072,36367,1527,潘佑,潘佑,七岁吟,Ethan-do0707/tang_poetry,3,7,谪向人间三十六,谪向人间三十六,7,三十六,leishu_3gram,2628,0.653623,二,洞,三十二,,三十六,《茅君內傳》：大天之內，有玄中之洞三十六所。第一王屋山之洞：周迴萬里，名曰小有清虛之天。第二委羽之洞：周迴萬里，名曰大有空明之天。第三西域土山之谷：周迴三千里，名曰太玄，摠真之天。第四西方玄三山之谷：周迴千里名曰三玄，極真之天。第五青城之洞：周迴三千里，名曰寶仙，九室之天。第六赤城丹山之洞：周迴三百里，名曰上酒平之天。第七羅浮山之洞：周五百里，名曰朱明，曜真之天。第八曲向山之洞：周一百五十里，名曰金壇華陽之天。第九林屋山之洞：周四百里，名曰左神幽墟之天。第十括蒼之洞：周迴三百里，名曰成德隱玄之天。凡此十洞，皆仙人靈真之陰天，內宮也，其八海之中，崑崙、蓬萊、方丈、瀛洲、滄波、白山，八停之神山，山皆有洞宮，或有方千里、五百里，非名小天之例，不在三十六天之洞數也。五嶽及名山洞室，或三十里、二十里、十里，難並合神仙之言，又非小天之數，嶽洞萬里，其岱宗山之洞，周三千里，名曰三宮空洞之天。羅酆山之洞：周一萬五千里，名曰北帝死生之天，皆死神所治五帝之官考，謫之府也。鬼神所冶，又有二十八小洞，天之陰宮，或地官所在者，不能一一記其洞山之名，略摽其大者耳。其餘有六洞：天陰宮山，皆夷狄異類，鬼所不治，犬戎鳥獸蠻裸，夷之種也。匈奴之天下：北戎之善山，南越之拘屢是也。句曲山洞宮之中：本有仙人郭四，朝者治其宮，亦司三官。領羅酆師。晨候四朝，燕人也。兄弟四人得道，四朝是長兄也。,《茅君內傳》：大天之內，有玄中之洞三十六所。第一王屋山之洞：周迴萬里，名曰小有清虛之天。第二委羽之洞：周迴萬里，名曰大有空明之天。第三西域土山之谷：周迴三千里，名曰太玄，摠真之天。第四西方玄三山之谷：周迴千里名曰三玄，極真之天。第五青城之洞：周迴三千里，名曰寶仙，九室之天。第六赤城丹山之洞：周迴三百里，名曰上酒平之天。第七羅浮山之洞：周五百里，名曰朱明，曜真之天。第八曲向山之洞：周一百五十里，名曰金壇華陽之天。第九林屋山之洞：周四百里，名曰左神幽墟之天。第十括蒼之洞：周迴三百里，名曰成德隱玄之天。凡此十洞，皆仙人靈真之陰天，內宮也，其八海之中，崑崙、蓬萊、方丈、瀛洲、滄波、白山，八停之神山，山皆有洞宮，或有方千里、五百里，非名小天之例，不在三十六天之洞數也。五嶽及名山洞室，或三十里、二十里、十里，難並合神仙之言，又非小天之數，嶽洞萬里，其岱宗山之洞，周三千里，名曰三宮空洞之天。羅酆山之洞：周一萬五千里，名曰北帝死生之天，皆死神所治五帝之官考，謫之府也。鬼神所冶，又有二十八小洞，天之陰宮，或地官所在者，不能一一記其洞山之名，略摽其大者耳。其餘有六洞：天陰宮山，皆夷狄異類，鬼所不治，犬戎鳥獸蠻裸，夷之種也。匈奴之天下：北戎之善山，南越之拘屢是也。句曲山洞宮之中：本有仙人郭四，朝者治其宮，亦司三官。領羅酆師。晨候四朝，燕人也。兄弟四人得道，四朝是長兄也。,出处典籍；出处原文；解释文意,weighted_channels_with_book_title_stats,0
6944,poem_from_line,35083,36378,1531,李建勋,李建勋,春日东山正堂作,Ethan-do0707/tang_poetry,7,5,闲愁奈我何,闲愁奈我何,5,奈我何,leishu_3gram,12867,0.561896,九,眉,十五,,愁眉,桓帝時，京師作愁眉細而曲折效梁兾家為之，是日收兾婦憂而蹙眉。,桓帝時，京師作愁眉細而曲折效梁兾家為之，是日收兾婦憂而蹙眉。,出处原文,weighted_channels,0
6945,poem_from_line,35090,36385,1531,李建勋,李建勋,惜花,Ethan-do0707/tang_poetry,6,5,闲阶一杯酒,闲阶一杯酒,5,一杯酒,leishu_3gram,10197,0.651183,七,游俠,二十三,,杯酒間,古詩失意杯酒間白刃起相讎,古詩失意杯酒間白刃起相讎,出处原文,weighted_channels,0
6946,poem_from_line,35093,36388,1531,李建勋,李建勋,送人,Ethan-do0707/tang_poetry,4,5,雨逼清明日,雨逼清明日,5,清明日,leishu_3gram,1402,0.612504,一,春,二十八,三月,清明之日桐始華,三月節也。後五日，田鼠化為鴽，後五日，虹始見。,三月節也。後五日，田鼠化為鴽，後五日，虹始見。,解释文意,weighted_channels,0
6947,poem_from_line,35097,36392,1531,李建勋,李建勋,春阴,Ethan-do0707/tang_poetry,0,5,老雨不肯休,老雨不肯休,5,不肯休,leishu_3gram,17031,0.648299,十二,休假,五十五,,不肯休。,薛宣為馮翊賊曹掾張扶至日獨不肯休坐曹治事宣出教曰蓋禮貴和人道尚日至吏以令休所繇來久曹雖有公事家亦望私恩掾宜從衆歸對妻子設酒肴請鄰里一笑相樂亦可矣扶大慙,薛宣為馮翊賊曹掾張扶至日獨不肯休坐曹治事宣出教曰蓋禮貴和人道尚日至吏以令休所繇來久曹雖有公事家亦望私恩掾宜從衆歸對妻子設酒肴請鄰里一笑相樂亦可矣扶大慙,出处原文,weighted_channels,0
6948,poem_from_line,35105,36400,1531,李建勋,李建勋,小园,Ethan-do0707/tang_poetry,0,5,小园吾所好,小园吾所好,5,吾所好,leishu_3gram,30548,0.60017,二十六,師,二十八,,從吾所好,既多知十之賢**：博我以文，必重在三之義。,既多知十之賢**：博我以文，必重在三之義。,解释文意,weighted_channels,0
6949,poem_from_line,35113,36408,1531,李建勋,李建勋,孤雁,Ethan-do0707/tang_poetry,0,5,欲食不敢食,欲食不敢食,5,食不敢,leishu_3gram,7165,0.732163,五,醢,十八,,不得不食,《語》不得其醤，不食。,《語》不得其醤，不食。,出处典籍,book_title_stats_only_weighted_fallback,0
6950,poem_from_line,35116,36411,1531,李建勋,李建勋,感故府二首,Ethan-do0707/tang_poetry,9,5,思君安可及,思君安可及,5,安可及,leishu_3gram,13976,0.667687,十,相思,九,,如之何勿思,,,,weighted_channels_untyped_fallback,0
6951,poem_from_line,35120,36415,1531,李建勋,李建勋,题魏坛二首,Ethan-do0707/tang_poetry,15,7,菖蒲风起水泱泱,菖蒲风起水泱泱,7,水泱泱,leishu_3gram,7245,0.603291,五,嗜好,二十四,,嗜菖蒲,周文,周文,补足下文,headword_note_combined,0
6952,poem_from_line,35132,36427,1531,李建勋,李建勋,离阙下日感恩,Ethan-do0707/tang_poetry,4,7,未知天地恩何报,未知天地恩何报,7,知天地,leishu_3gram,30,0.665984,一,天,一,,焉知,裨灶焉知天道。,裨灶焉知天道。,出处原文,weighted_channels,0
6953,poem_from_line,35136,36431,1531,李建勋,李建勋,中春写怀寄沈彬员外,Ethan-do0707/tang_poetry,2,7,寓目不能闲一日,寓目不能闲一日,7,目不能,leishu_3gram,21940,0.650987,十六,防備,二十九,,不可以怠,,,,weighted_channels_untyped_fallback,0
6954,poem_from_line,35140,36435,1531,李建勋,李建勋,醉中咏梅花,Ethan-do0707/tang_poetry,3,7,老作南州刺史看,老作南州刺史看,7,州刺史,leishu_3gram,17174,0.633203,十二,知人,五十八,,南州冠冕。,龐統少朴鈍司馬德操有知人鑒統徃見操操採桑樹上統坐樹下自晝達夜稱之為南州冠冕也,龐統少朴鈍司馬德操有知人鑒統徃見操操採桑樹上統坐樹下自晝達夜稱之為南州冠冕也,出处原文；解释文意,weighted_channels,0
6955,poem_from_line,35152,36447,1531,李建勋,李建勋,迎神,Ethan-do0707/tang_poetry,3,5,空中再拜神且来,空中再拜神且来,7,中再拜,leishu_3gram,10329,0.665933,七,拜揖,三十,,再拜,,,,weighted_channels_untyped_fallback,0
6956,poem_from_line,35158,36453,1531,李建勋,李建勋,送喻炼师归茅山,Ethan-do0707/tang_poetry,3,5,单衣行雪中,单衣行雪中,5,行雪中,leishu_3gram,732,0.666517,一,雪,十二,,神仙,王恭衣鶴氅，雪中行。,王恭衣鶴氅，雪中行。,补足下文,headword_note_combined,0
6957,poem_from_line,35161,36456,1531,李建勋,李建勋,答汤悦,Ethan-do0707/tang_poetry,1,5,那敢作司徒,那敢作司徒,5,作司徒,leishu_3gram,8092,0.720662,六,父子,二十,業官,司徒,緇衣美，鄭武公父子並為周司徒，善於其職也。,緇衣美，鄭武公父子並為周司徒，善於其職也。,出处原文；解释文意,weighted_channels,0
6958,poem_from_line,35165,36460,1531,李建勋,李建勋,批周宗书后,Ethan-do0707/tang_poetry,3,7,莫作循州刺史看,莫作循州刺史看,7,州刺史,leishu_3gram,16596,0.605524,十二,守官,二十六,,刺史不察黃綬。,朱博為兾州刺史人遮道言事博曰若言丞尉當詣郡守刺史不察黃綬,朱博為兾州刺史人遮道言事博曰若言丞尉當詣郡守刺史不察黃綬,出处原文；解释文意,weighted_channels,0
6959,poem_from_line,35168,36463,1531,李建勋,李建勋,句,Ethan-do0707/tang_poetry,3,5,师老须防有伏兵,师老须防有伏兵,7,有伏兵,leishu_3gram,21163,0.70762,十五,疲兵,七十八,,師老敵彊。,,,,weighted_channels_untyped_fallback,0
6960,poem_from_line,35170,36465,1532,孟宾于,孟宾于,怀连上旧居,Ethan-do0707/tang_poetry,2,7,明月夜舟渔父唱,明月夜舟渔父唱,7,明月夜,leishu_3gram,34798,0.583157,二十九,魚,八十,釣,漁父,漁舟。,漁舟。,对仗,parallel_note_focused,0
6961,poem_from_line,35173,36468,1532,孟宾于,孟宾于,题梅仙馆,Ethan-do0707/tang_poetry,3,7,一尉升腾道最高,一尉升腾道最高,7,道最高,leishu_3gram,21337,0.585934,十六,邊戍,五,,東南一尉西北一候,劉歆言漢武帝。,劉歆言漢武帝。,解释文意,weighted_channels,0
6962,poem_from_line,35177,36472,1532,孟宾于,孟宾于,句,Ethan-do0707/tang_poetry,33,7,凡六掷而得吉兆,凡六掷而得吉兆,7,而得吉,leishu_3gram,29968,0.64326,二十五,射,五,禮射,射有五善,一曰和志，二曰和容，三曰主皮，四曰和頌，五曰興舞。,一曰和志，二曰和容，三曰主皮，四曰和頌，五曰興舞。,解释文意,weighted_channels,0
6963,poem_from_line,35183,36478,1534,廖凝,廖凝,中秋月,Ethan-do0707/tang_poetry,0,5,九十日秋色,九十日秋色,5,九十日,leishu_3gram,1584,0.675993,一,秋,三十,九月,九秋,,,,weighted_channels_untyped_fallback,0
6964,poem_from_line,35186,36481,1534,廖凝,廖凝,句,Ethan-do0707/tang_poetry,9,5,始知松柏青,始知松柏青,5,知松柏,leishu_3gram,35214,0.65555,三十,松柏,二十四,,子曰歲寒然後知松柏之後凋,,,,weighted_channels_untyped_fallback,0
6965,poem_from_line,35218,36513,1541,张泌,张泌,晚次湘源县,Ethan-do0707/tang_poetry,5,7,九疑山碧楚天低,九疑山碧楚天低,7,九疑山,leishu_3gram,2387,0.661926,二,九疑山,十九,,九疑紛兮並幣,《楚辭．九歌》也。,《楚辭．九歌》也。,出处典籍,book_title_stats_only_weighted_fallback,0
6966,poem_from_line,35233,36528,304,孙鲂,孙鲂,杨柳枝词五首,Ethan-do0707/tang_poetry,6,5,不知天意风流处,不知天意风流处,7,不知天,leishu_3gram,13721,0.584048,九,筭,三十九,,知主人酒肉處,趙達知故家具食。食畢，主人曰：「乏嘉肴無以敘意。」達因取雙箸，再三縱橫，曰：君東壁下有美酒一斛，鹿肉三斤，主人慚曰：「以卿善射，故相試耳！」,趙達知故家具食。食畢，主人曰：「乏嘉肴無以敘意。」達因取雙箸，再三縱橫，曰：君東壁下有美酒一斛，鹿肉三斤，主人慚曰：「以卿善射，故相試耳！」,出处原文,weighted_channels,0
6967,poem_from_line,35246,36541,138,沈彬,沈彬,阳朔碧莲峰,Ethan-do0707/tang_poetry,0,7,陶潜彭泽五株柳,陶潜彭泽五株柳,7,五株柳,leishu_3gram,35260,0.731676,三十,柳,二十七,,五柳先生,《晉書》：陶潛，字淵明。為彭澤令**：宅邊栽五株柳，自號為「五柳先生」。,《晉書》：陶潛，字淵明。為彭澤令**：宅邊栽五株柳，自號為「五柳先生」。,出处典籍；出处原文；解释文意,weighted_channels_with_book_title_stats,0
6968,poem_from_line,35270,36565,1542,伍乔,伍乔,观山水障子,Ethan-do0707/tang_poetry,2,7,不知草木承何异,不知草木承何异,7,不知草,leishu_3gram,34921,0.667828,三十,草木,一,,土敝則草木不長,《禮》。,《禮》。,出处典籍,book_title_stats_only_weighted_fallback,0
6969,poem_from_line,35271,36566,1542,伍乔,伍乔,寄张学士洎,Ethan-do0707/tang_poetry,0,7,不知何处好消忧,不知何处好消忧,7,不知何,leishu_3gram,9542,0.603016,七,貧,十一,安貧,不憂,君子憂道不憂貧。《論語》。,君子憂道不憂貧。《論語》。,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
6970,poem_from_line,35274,36569,320,陈陶,陈陶,胡无人行,Ethan-do0707/tang_poetry,4,5,塞阔牛羊散,塞阔牛羊散,5,牛羊散,leishu_3gram,34052,0.549068,二十九,羊,五十一,放牧,羝羊乳,匈奴罰蘇，武於北海牧羝羊，乃得歸。注羝羊不當乳產，示不許歸也。,匈奴罰蘇，武於北海牧羝羊，乃得歸。注羝羊不當乳產，示不許歸也。,解释文意,weighted_channels,0
6971,poem_from_line,35275,36570,320,陈陶,陈陶,悲哉行,Ethan-do0707/tang_poetry,2,5,服之一千日,服之一千日,5,之一千,leishu_3gram,6608,0.750422,五,酒,一,部类备注：酒德 戒酒 淫湎 酗酒 禮飲 軍中飲 樂飲 夜飲 賜酒 御飲 令罰附,千日,中山有酒飲者，一醉千日。玄石飲之，一千日乃醒。,中山有酒飲者，一醉千日。玄石飲之，一千日乃醒。,出处原文,weighted_channels,1
6972,poem_from_line,35276,36571,320,陈陶,陈陶,涂山怀古,Ethan-do0707/tang_poetry,32,5,道隐三千年,道隐三千年,5,三千年,leishu_3gram,2521,0.661159,二,丘,二十四,,千年,《拾遺》：丹丘千年，一燒至聖之，君以為大瑞。,《拾遺》：丹丘千年，一燒至聖之，君以為大瑞。,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
6973,poem_from_line,35282,36577,320,陈陶,陈陶,赠江西周大夫（一作赠周太史）,Ethan-do0707/tang_poetry,7,5,雄词雷出地,雄词雷出地,5,雷出地,leishu_3gram,856,0.672197,一,雷,十六,,出地奮,《易》：豫卦，雷出，地奮豫。,《易》：豫卦，雷出，地奮豫。,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
6974,poem_from_line,35284,36579,320,陈陶,陈陶,种兰,Ethan-do0707/tang_poetry,6,5,蒿藜不生地,蒿藜不生地,5,不生地,leishu_3gram,9626,0.71455,七,貧,十一,食,藜羮不糝,,,,weighted_channels_untyped_fallback,0
6975,poem_from_line,35286,36581,320,陈陶,陈陶,题僧院紫竹,Ethan-do0707/tang_poetry,44,5,从来道生一,从来道生一,5,道生一,leishu_3gram,30896,0.681931,二十六,道士,四十五,,從事於道,,,,weighted_channels_untyped_fallback,0
6976,poem_from_line,35288,36583,320,陈陶,陈陶,寄元孚道人,Ethan-do0707/tang_poetry,1,5,佩兰三十年,佩兰三十年,5,三十年,leishu_3gram,5518,0.602429,四,裘,二,儉敝,三十年,晏子一狐裘三十年，晏子焉知禮？言太儉也。,晏子一狐裘三十年，晏子焉知禮？言太儉也。,出处原文；解释文意,weighted_channels,0
6977,poem_from_line,35294,36589,320,陈陶,陈陶,西川座上听金五云唱歌,Ethan-do0707/tang_poetry,35,5,何况宫中年少时,何况宫中年少时,7,中年少,leishu_3gram,7848,0.619676,六,妬,十二,,入宮而妬,《史記》：女無美惡，入宫而見妬,《史記》：女無美惡，入宫而見妬,出处典籍；出处原文,weighted_channels_with_book_title_stats,0
6978,poem_from_line,35295,36590,320,陈陶,陈陶,飞龙引,Ethan-do0707/tang_poetry,25,5,三十六洞交风云,三十六洞交风云,7,三十六,leishu_3gram,2628,0.69722,二,洞,三十二,,三十六,《茅君內傳》：大天之內，有玄中之洞三十六所。第一王屋山之洞：周迴萬里，名曰小有清虛之天。第二委羽之洞：周迴萬里，名曰大有空明之天。第三西域土山之谷：周迴三千里，名曰太玄，摠真之天。第四西方玄三山之谷：周迴千里名曰三玄，極真之天。第五青城之洞：周迴三千里，名曰寶仙，九室之天。第六赤城丹山之洞：周迴三百里，名曰上酒平之天。第七羅浮山之洞：周五百里，名曰朱明，曜真之天。第八曲向山之洞：周一百五十里，名曰金壇華陽之天。第九林屋山之洞：周四百里，名曰左神幽墟之天。第十括蒼之洞：周迴三百里，名曰成德隱玄之天。凡此十洞，皆仙人靈真之陰天，內宮也，其八海之中，崑崙、蓬萊、方丈、瀛洲、滄波、白山，八停之神山，山皆有洞宮，或有方千里、五百里，非名小天之例，不在三十六天之洞數也。五嶽及名山洞室，或三十里、二十里、十里，難並合神仙之言，又非小天之數，嶽洞萬里，其岱宗山之洞，周三千里，名曰三宮空洞之天。羅酆山之洞：周一萬五千里，名曰北帝死生之天，皆死神所治五帝之官考，謫之府也。鬼神所冶，又有二十八小洞，天之陰宮，或地官所在者，不能一一記其洞山之名，略摽其大者耳。其餘有六洞：天陰宮山，皆夷狄異類，鬼所不治，犬戎鳥獸蠻裸，夷之種也。匈奴之天下：北戎之善山，南越之拘屢是也。句曲山洞宮之中：本有仙人郭四，朝者治其宮，亦司三官。領羅酆師。晨候四朝，燕人也。兄弟四人得道，四朝是長兄也。,《茅君內傳》：大天之內，有玄中之洞三十六所。第一王屋山之洞：周迴萬里，名曰小有清虛之天。第二委羽之洞：周迴萬里，名曰大有空明之天。第三西域土山之谷：周迴三千里，名曰太玄，摠真之天。第四西方玄三山之谷：周迴千里名曰三玄，極真之天。第五青城之洞：周迴三千里，名曰寶仙，九室之天。第六赤城丹山之洞：周迴三百里，名曰上酒平之天。第七羅浮山之洞：周五百里，名曰朱明，曜真之天。第八曲向山之洞：周一百五十里，名曰金壇華陽之天。第九林屋山之洞：周四百里，名曰左神幽墟之天。第十括蒼之洞：周迴三百里，名曰成德隱玄之天。凡此十洞，皆仙人靈真之陰天，內宮也，其八海之中，崑崙、蓬萊、方丈、瀛洲、滄波、白山，八停之神山，山皆有洞宮，或有方千里、五百里，非名小天之例，不在三十六天之洞數也。五嶽及名山洞室，或三十里、二十里、十里，難並合神仙之言，又非小天之數，嶽洞萬里，其岱宗山之洞，周三千里，名曰三宮空洞之天。羅酆山之洞：周一萬五千里，名曰北帝死生之天，皆死神所治五帝之官考，謫之府也。鬼神所冶，又有二十八小洞，天之陰宮，或地官所在者，不能一一記其洞山之名，略摽其大者耳。其餘有六洞：天陰宮山，皆夷狄異類，鬼所不治，犬戎鳥獸蠻裸，夷之種也。匈奴之天下：北戎之善山，南越之拘屢是也。句曲山洞宮之中：本有仙人郭四，朝者治其宮，亦司三官。領羅酆師。晨候四朝，燕人也。兄弟四人得道，四朝是長兄也。,出处典籍；出处原文；解释文意,weighted_channels_with_book_title_stats,0
